product_id,product_name,category,price_per_kg,units_shipped_kg,units_sold_kg,units_on_hand_kg,supplier,farm_location,sale_date
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,0.85,31718,19093,12625,DeHaat,"Kolkata, West Bengal",2023-12-23
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.62,29910,14093,15817,ITC Agri Business,"Lucknow, Uttar Pradesh",2022-03-06
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.77,26643,17248,9395,DeHaat,"Bengaluru, Karnataka",2023-06-03
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.85,12277,4700,7577,Coromandel International,"Lucknow, Uttar Pradesh",2023-02-18
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,3.18,31278,26261,5017,Nuziveedu Seeds,"Anand, Gujarat",2023-07-22
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.82,47520,44894,2626,Coromandel International,"Kolkata, West Bengal",2023-09-29
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,1.01,16142,4176,11966,Coromandel International,"Kolkata, West Bengal",2023-03-29
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.9,47118,39403,7715,Nuziveedu Seeds,"Anand, Gujarat",2023-06-09
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.85,33403,28537,4866,Coromandel International,"Lucknow, Uttar Pradesh",2023-09-22
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.26,22396,14378,8018,Amul (GCMMF),"Bengaluru, Karnataka",2023-10-25
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.39,22183,5849,16334,IFFCO,"Anand, Gujarat",2023-08-19
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.99,19531,16664,2867,ITC Agri Business,"Lucknow, Uttar Pradesh",2023-07-16
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,0.86,41007,39558,1449,Coromandel International,"Chennai, Tamil Nadu",2023-12-29
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.79,49372,18829,30543,Parag Foods,"Pune, Maharashtra",2023-03-21
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,4.11,30810,1770,29040,Godrej Agrovet,"Kolkata, West Bengal",2022-03-24
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,1.04,31291,10641,20650,Nuziveedu Seeds,"Nashik, Maharashtra",2023-10-21
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,5.4,10820,2079,8741,Coromandel International,"Kolkata, West Bengal",2023-11-06
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.71,43617,9396,34221,Coromandel International,"Nashik, Maharashtra",2022-06-24
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.67,20605,12077,8528,DeHaat,"Chennai, Tamil Nadu",2022-08-01
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.8,47457,19105,28352,DeHaat,"Chennai, Tamil Nadu",2022-01-19
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.82,12272,2850,9422,ITC Agri Business,"Pune, Maharashtra",2022-08-21
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.82,27885,4098,23787,IFFCO,"Coimbatore, Tamil Nadu",2023-01-12
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.82,22551,19137,3414,Nuziveedu Seeds,"Bengaluru, Karnataka",2022-04-06
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.66,27817,4044,23773,DeHaat,"Nashik, Maharashtra",2023-07-10
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.87,41259,21933,19326,Godrej Agrovet,"Chennai, Tamil Nadu",2022-05-23
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.22,47755,34521,13234,Godrej Agrovet,"Anand, Gujarat",2023-05-28
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.6,3718,1814,1904,Coromandel International,"Jaipur, Rajasthan",2023-09-08
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.88,27418,4870,22548,IFFCO,"Pune, Maharashtra",2022-03-20
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.73,35224,15418,19806,IFFCO,"Anand, Gujarat",2023-11-02
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.96,49097,44344,4753,ITC Agri Business,"Nashik, Maharashtra",2023-01-31
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.69,13960,9978,3982,ITC Agri Business,"Anand, Gujarat",2023-03-15
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.89,36803,35638,1165,Godrej Agrovet,"Bengaluru, Karnataka",2022-03-31
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.49,31988,25048,6940,Coromandel International,"Coimbatore, Tamil Nadu",2022-08-23
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.81,3216,1209,2007,Parag Foods,"Anand, Gujarat",2023-09-06
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.86,41665,489,41176,Coromandel International,"Hyderabad, Telangana",2022-11-16
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.46,31805,27228,4577,Coromandel International,"Coimbatore, Tamil Nadu",2022-04-30
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.75,26193,24625,1568,Nuziveedu Seeds,"Anand, Gujarat",2023-08-31
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.58,9188,6103,3085,Nuziveedu Seeds,"Coimbatore, Tamil Nadu",2022-12-13
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.66,17414,14993,2421,IFFCO,"Anand, Gujarat",2022-07-26
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.26,26798,13363,13435,Nuziveedu Seeds,"Kolkata, West Bengal",2023-09-15
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.89,21487,15148,6339,DeHaat,"Hyderabad, Telangana",2023-10-18
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.51,13666,2054,11612,Coromandel International,"Pune, Maharashtra",2023-01-22
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.86,32714,21008,11706,DeHaat,"Pune, Maharashtra",2022-02-20
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.93,25311,4948,20363,IFFCO,"Chennai, Tamil Nadu",2022-03-03
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.36,46992,23798,23194,Godrej Agrovet,"Lucknow, Uttar Pradesh",2022-12-08
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.43,14694,4375,10319,Godrej Agrovet,"Coimbatore, Tamil Nadu",2023-05-18
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.82,21655,17702,3953,Amul (GCMMF),"Hyderabad, Telangana",2022-03-21
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.64,40068,13192,26876,Godrej Agrovet,"Pune, Maharashtra",2022-10-06
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.8,26707,4844,21863,Parag Foods,"Chennai, Tamil Nadu",2022-11-07
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.63,31865,17518,14347,Nuziveedu Seeds,"Pune, Maharashtra",2023-08-07
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,5.15,47974,27497,20477,ITC Agri Business,"Bengaluru, Karnataka",2022-03-12
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.84,45304,23273,22031,Parag Foods,"Hyderabad, Telangana",2022-05-14
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,3.35,49332,30554,18778,Godrej Agrovet,"Bengaluru, Karnataka",2022-12-26
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.71,41303,4944,36359,IFFCO,"Coimbatore, Tamil Nadu",2023-08-12
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,2.94,23450,15489,7961,ITC Agri Business,"Anand, Gujarat",2023-11-03
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.45,32010,9950,22060,ITC Agri Business,"Bengaluru, Karnataka",2022-08-09
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.29,26565,16429,10136,ITC Agri Business,"Jaipur, Rajasthan",2022-09-10
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.38,8049,6223,1826,DeHaat,"Coimbatore, Tamil Nadu",2022-06-05
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.86,2039,1771,268,Amul (GCMMF),"Bengaluru, Karnataka",2022-12-16
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.57,4138,222,3916,Amul (GCMMF),"Anand, Gujarat",2022-01-29
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.8,3381,598,2783,IFFCO,"Kolkata, West Bengal",2023-08-16
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.66,30373,23720,6653,ITC Agri Business,"Pune, Maharashtra",2022-01-24
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,5.54,3527,2342,1185,ITC Agri Business,"Pune, Maharashtra",2022-03-04
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.65,48679,44914,3765,Nuziveedu Seeds,"Coimbatore, Tamil Nadu",2022-02-16
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.7,32680,30092,2588,Godrej Agrovet,"Pune, Maharashtra",2023-06-20
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.92,48033,19720,28313,ITC Agri Business,"Chennai, Tamil Nadu",2022-01-02
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.7,17590,15470,2120,IFFCO,"Jaipur, Rajasthan",2022-06-02
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.63,34099,9203,24896,Nuziveedu Seeds,"Jaipur, Rajasthan",2022-02-23
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.97,28190,19271,8919,Parag Foods,"Anand, Gujarat",2022-04-07
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.8,48462,1040,47422,Parag Foods,"Anand, Gujarat",2023-05-11
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.73,9052,7080,1972,Nuziveedu Seeds,"Hyderabad, Telangana",2023-02-23
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.51,32145,24691,7454,DeHaat,"Chennai, Tamil Nadu",2022-07-12
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,2.9,10883,4960,5923,Godrej Agrovet,"Bengaluru, Karnataka",2023-01-18
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.44,7352,3047,4305,Godrej Agrovet,"Pune, Maharashtra",2022-04-30
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.16,24384,12010,12374,Godrej Agrovet,"Anand, Gujarat",2023-07-24
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.65,40899,25864,15035,Amul (GCMMF),"Coimbatore, Tamil Nadu",2023-02-24
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.86,4795,1972,2823,Amul (GCMMF),"Pune, Maharashtra",2022-04-21
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.83,40911,3405,37506,Coromandel International,"Pune, Maharashtra",2022-04-21
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,5.05,16144,8371,7773,Coromandel International,"Chennai, Tamil Nadu",2023-10-07
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.66,18784,15636,3148,DeHaat,"Coimbatore, Tamil Nadu",2023-01-20
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,0.89,37673,26976,10697,DeHaat,"Coimbatore, Tamil Nadu",2022-03-05
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,0.93,31407,26186,5221,Nuziveedu Seeds,"Jaipur, Rajasthan",2022-01-27
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,4.07,42133,12113,30020,DeHaat,"Chennai, Tamil Nadu",2022-08-16
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,1.02,49416,6077,43339,Godrej Agrovet,"Jaipur, Rajasthan",2023-06-19
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.57,35252,22391,12861,Godrej Agrovet,"Chennai, Tamil Nadu",2022-02-12
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,1.06,46737,36648,10089,DeHaat,"Hyderabad, Telangana",2023-10-30
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,0.85,17761,10693,7068,IFFCO,"Coimbatore, Tamil Nadu",2023-06-24
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.18,7348,2729,4619,Nuziveedu Seeds,"Pune, Maharashtra",2023-07-23
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.8,13090,11716,1374,Coromandel International,"Nashik, Maharashtra",2023-01-10
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.78,30907,30200,707,DeHaat,"Chennai, Tamil Nadu",2022-07-06
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.27,8384,6181,2203,Parag Foods,"Chennai, Tamil Nadu",2022-04-01
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.8,25006,9353,15653,ITC Agri Business,"Lucknow, Uttar Pradesh",2023-03-14
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.61,15971,12597,3374,DeHaat,"Jaipur, Rajasthan",2023-04-15
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.07,4846,3928,918,Nuziveedu Seeds,"Lucknow, Uttar Pradesh",2022-02-18
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.57,36674,10444,26230,Coromandel International,"Lucknow, Uttar Pradesh",2022-06-07
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.41,47157,43852,3305,IFFCO,"Jaipur, Rajasthan",2023-12-19
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.64,44014,16333,27681,Nuziveedu Seeds,"Lucknow, Uttar Pradesh",2022-03-07
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.61,10679,3397,7282,Godrej Agrovet,"Lucknow, Uttar Pradesh",2023-03-10
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,0.99,9341,1649,7692,Nuziveedu Seeds,"Nashik, Maharashtra",2023-02-24
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.93,35676,21799,13877,Amul (GCMMF),"Chennai, Tamil Nadu",2022-02-01
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.56,42654,16992,25662,Amul (GCMMF),"Anand, Gujarat",2023-03-04
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.95,2658,2033,625,Godrej Agrovet,"Hyderabad, Telangana",2023-06-03
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.61,30265,14817,15448,Coromandel International,"Chennai, Tamil Nadu",2023-12-04
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.05,33415,29813,3602,Nuziveedu Seeds,"Lucknow, Uttar Pradesh",2022-01-05
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.1,45916,13249,32667,DeHaat,"Hyderabad, Telangana",2023-03-02
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.91,19534,6089,13445,Amul (GCMMF),"Nashik, Maharashtra",2023-01-15
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.65,44562,12680,31882,DeHaat,"Anand, Gujarat",2023-01-06
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.26,42680,11786,30894,DeHaat,"Nashik, Maharashtra",2023-01-21
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.6,35434,31404,4030,Nuziveedu Seeds,"Coimbatore, Tamil Nadu",2023-02-17
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.53,29762,2784,26978,Amul (GCMMF),"Kolkata, West Bengal",2022-11-27
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.02,37809,10527,27282,IFFCO,"Nashik, Maharashtra",2022-09-26
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.26,36676,21940,14736,Nuziveedu Seeds,"Kolkata, West Bengal",2022-07-24
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.55,17411,8111,9300,Parag Foods,"Coimbatore, Tamil Nadu",2022-11-21
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,1.03,18769,956,17813,Amul (GCMMF),"Lucknow, Uttar Pradesh",2022-03-31
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.66,2902,2840,62,Coromandel International,"Jaipur, Rajasthan",2022-06-23
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.44,19077,8182,10895,Parag Foods,"Pune, Maharashtra",2022-09-21
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,3.07,49188,33079,16109,IFFCO,"Anand, Gujarat",2023-01-21
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,4.69,20127,7494,12633,IFFCO,"Kolkata, West Bengal",2023-12-15
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.85,29677,9642,20035,IFFCO,"Coimbatore, Tamil Nadu",2022-05-28
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,4.78,17356,4542,12814,Parag Foods,"Coimbatore, Tamil Nadu",2023-07-20
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.02,17657,1450,16207,Godrej Agrovet,"Pune, Maharashtra",2023-06-14
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.94,27691,13947,13744,IFFCO,"Bengaluru, Karnataka",2023-11-12
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.25,33043,15434,17609,IFFCO,"Jaipur, Rajasthan",2022-09-25
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.7,24630,14499,10131,Parag Foods,"Pune, Maharashtra",2022-10-21
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.81,11349,1900,9449,Nuziveedu Seeds,"Lucknow, Uttar Pradesh",2023-10-09
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.83,16963,9491,7472,ITC Agri Business,"Chennai, Tamil Nadu",2023-12-19
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.99,30659,12754,17905,IFFCO,"Nashik, Maharashtra",2022-07-20
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,2.36,30077,17918,12159,Parag Foods,"Nashik, Maharashtra",2023-09-18
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.58,44886,33708,11178,Nuziveedu Seeds,"Nashik, Maharashtra",2022-11-30
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.9,19505,9873,9632,Nuziveedu Seeds,"Kolkata, West Bengal",2023-03-02
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.25,47946,17430,30516,Nuziveedu Seeds,"Pune, Maharashtra",2023-11-14
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.75,40162,28612,11550,IFFCO,"Anand, Gujarat",2022-06-09
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.67,29092,9799,19293,Parag Foods,"Pune, Maharashtra",2023-11-19
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.25,27518,7468,20050,ITC Agri Business,"Chennai, Tamil Nadu",2023-02-27
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.93,44542,14494,30048,Godrej Agrovet,"Kolkata, West Bengal",2023-09-04
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.72,43155,1348,41807,Godrej Agrovet,"Chennai, Tamil Nadu",2023-01-29
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,0.84,15533,2657,12876,Nuziveedu Seeds,"Coimbatore, Tamil Nadu",2023-08-13
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.77,45259,24956,20303,ITC Agri Business,"Kolkata, West Bengal",2023-10-01
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.2,3569,1853,1716,DeHaat,"Anand, Gujarat",2022-12-20
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,1.04,13267,12134,1133,DeHaat,"Hyderabad, Telangana",2022-02-14
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.29,49288,17471,31817,Nuziveedu Seeds,"Anand, Gujarat",2022-04-27
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,0.85,27811,17461,10350,DeHaat,"Jaipur, Rajasthan",2022-04-18
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.47,3967,931,3036,Parag Foods,"Hyderabad, Telangana",2022-11-20
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.73,42103,37811,4292,Coromandel International,"Pune, Maharashtra",2022-09-18
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,3.41,46812,5980,40832,Amul (GCMMF),"Kolkata, West Bengal",2022-12-13
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.41,13260,9643,3617,Godrej Agrovet,"Pune, Maharashtra",2022-06-02
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.8,49624,15567,34057,Amul (GCMMF),"Coimbatore, Tamil Nadu",2022-04-30
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,1.01,18022,1460,16562,Amul (GCMMF),"Pune, Maharashtra",2022-09-24
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,0.81,35528,4383,31145,Godrej Agrovet,"Anand, Gujarat",2023-11-25
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.79,4217,4044,173,ITC Agri Business,"Nashik, Maharashtra",2023-12-14
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.16,2104,566,1538,Nuziveedu Seeds,"Anand, Gujarat",2022-12-07
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.46,33631,29325,4306,Nuziveedu Seeds,"Kolkata, West Bengal",2023-08-10
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.57,16674,16056,618,Godrej Agrovet,"Hyderabad, Telangana",2022-06-21
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.77,24504,23070,1434,DeHaat,"Chennai, Tamil Nadu",2023-12-02
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.76,23374,14319,9055,Amul (GCMMF),"Pune, Maharashtra",2022-12-06
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.92,7192,3132,4060,Parag Foods,"Pune, Maharashtra",2023-10-17
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.79,46793,21825,24968,ITC Agri Business,"Jaipur, Rajasthan",2022-04-19
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.68,44347,10494,33853,Godrej Agrovet,"Pune, Maharashtra",2023-05-26
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.7,37876,23203,14673,Amul (GCMMF),"Lucknow, Uttar Pradesh",2022-06-08
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.47,18895,9952,8943,DeHaat,"Bengaluru, Karnataka",2023-04-15
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.58,38506,17997,20509,Parag Foods,"Jaipur, Rajasthan",2023-03-24
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.72,44658,4924,39734,Coromandel International,"Chennai, Tamil Nadu",2023-05-10
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.88,4876,3525,1351,IFFCO,"Coimbatore, Tamil Nadu",2023-11-27
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.61,23119,22206,913,Nuziveedu Seeds,"Jaipur, Rajasthan",2023-09-19
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,3.36,36254,22158,14096,DeHaat,"Kolkata, West Bengal",2023-04-05
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.33,36088,6976,29112,Coromandel International,"Bengaluru, Karnataka",2022-04-28
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.94,38121,9054,29067,DeHaat,"Anand, Gujarat",2022-03-29
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,2.18,13437,6591,6846,Amul (GCMMF),"Pune, Maharashtra",2022-09-05
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.53,22310,1404,20906,Coromandel International,"Kolkata, West Bengal",2023-05-06
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.26,6481,3740,2741,ITC Agri Business,"Kolkata, West Bengal",2023-02-01
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,1.13,2373,871,1502,Godrej Agrovet,"Hyderabad, Telangana",2022-06-27
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,5.63,29511,10152,19359,Amul (GCMMF),"Pune, Maharashtra",2022-04-15
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.05,8414,3959,4455,Nuziveedu Seeds,"Lucknow, Uttar Pradesh",2023-07-02
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.35,6679,2702,3977,IFFCO,"Pune, Maharashtra",2023-01-21
